order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,city,country,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
3657,155,Anne Chevalier,8241730428142,Complete Sherlock Holmes,fiction,1,5,$24.99,2021-04-16 20:00:09,Chicago,United States,Amazonbooks.com,0ebf6a7e-b979-4b80-b796-7ef7ab8d7102,Y,
3658,495,Aleksander Cisneros,8185011695970,To Sir With Love,fiction,2,4,$19.99,2021-03-01 15:07:34,Dallas,United States,Target.com,487bee2a-059a-4394-9b98-94ad79431080,Y,
3659,154,Stephanie Fitzpatrick,7168861197529,Courtroom Genius,nonfiction,1,4,$26.99,2021-01-19 10:29:09,Malaga,Spain,Amazon.com,9ab76730-ef80-4d30-b1fe-fd8fc71f062d,Y,
3660,318,Roger Roux,0250592763672,Batatyachi Chal,fiction,3,6,$19.99,2021-10-09 18:07:06,Aviero,Portugal,Thriftbooks.com,be569df7-b7d3-485d-9cb8-307f99092fb9,Y,
3661,385,Andrés Ávila,3452405980253,Bookless in Baghdad,nonfiction,3,5,$21.99,2021-07-05 06:51:12,Cologne,Germany,Wordery.com,97574a3d-ae41-474d-b43f-6137d3addc65,Y,
3662,43,Raquel Girón,8511496356233,Journal of Economics,economics,2,1,$21.99,2021-09-20 14:47:24,Evora,Portugal,Chapters.indigo.ca,f51b5b21-e726-4840-9377-e2f7308164cb,Y,
3663,299,Vincenzo Adams,9344217610470,Signal and the Noise,data_science,1,7,$32.99,2021-08-03 13:23:13,Bilbao,Spain,Audiobooksnow.com,58e0a72b-a0e4-40f2-9f57-7e320caf31e2,Y,
3664,121,Virginie Concepción,2345007627910,Tales of Mystery and Imagination,fiction,3,3,$21.99,2021-01-27 10:18:41,Tavira,Portugal,Chapters.indigo.ca,c1050f0b-3a8c-464a-8583-663ba061d628,Y,
3665,73,Ermes Iannotti,4689671454396,Let Us C,computer_science,1,6,$25.99,2021-11-28 14:55:22,Hiroshima,Japan,Powellsbooks.com,61655556-b089-46f8-a266-546d66cc8b5d,N,Failed to connect to server
3666,362,Edda Jost,7793615349260,Mein Kampf,nonfiction,1,7,$36.99,2021-05-22 09:52:54,Yokohama,Japan,ChronicleBooks.com,a3cdf527-e25c-4e0e-bb21-0af93eaea266,N,Card declined
3667,433,Larry Jacquet,0190412438857,We the Nation,philosophy,1,5,$17.99,2021-06-25 21:30:57,Lyon,France,ChronicleBooks.com,557cec9c-aae8-4798-9fbc-bebfd6a316ce,Y,
3668,150,Massimo Jaramillo,7278209280513,One,nonfiction,3,3,$39.99,2021-08-12 04:54:10,Nice,France,Booktopia.com,97e98725-315d-4342-a7df-680aa40d0544,Y,
3669,192,Louis Bradley,4855909776589,Introduction to Algorithms,computer_science,1,8,$40.99,2021-03-09 19:46:50,mainz,Germany,Daedalus Books,75e27c20-778f-4cd5-9737-45ff6116cbb4,Y,
3670,344,Flora Wehrli,0190412438857,We the Nation,philosophy,3,3,$17.99,2021-10-26 00:43:48,lokoja,Nigeria,Walmart.com,b74a2499-cb42-463f-a1a1-a119be2be906,Y,
3671,75,Amy Muñoz,2369402245555,Beautiful and the Damned,nonfiction,3,7,$34.99,2021-02-02 00:14:07,Manchester,England,Amazonbooks.com,5a9ab467-e9d3-4924-b501-183be796fc7c,Y,
3672,59,Vittoria Correa,0648870916627,New Markets & Other Essays,economics,3,7,$32.99,2021-10-04 04:18:26,lokoja,Nigeria,Audiobooks.com,b032f072-d7aa-4cfe-9e51-7c19a7095490,N,Failed to connect to server
3673,77,Henry Linke,1620766075419,Moon is Down,fiction,3,6,$40.99,2021-06-26 13:42:52,Leeds,England,Walmart.com,41763b8d-4c5f-4941-8f1c-f6c0a2ac68cd,Y,
3674,428,Adalberto Schumacher,8017563609061,Grapes of Wrath,fiction,3,8,$18.99,2021-11-12 09:01:57,Yokohama,Japan,Hudsonbooksellers.com,058df7dd-0d05-4711-a07a-4bcee8e152e9,N,Failed to connect to server
3675,2,Ettore Miniati,1418927626620,Learning OpenCV,data_science,2,6,$35.99,2021-06-05 10:57:17,Hiroshima,Japan,Target.com,341eb9bd-a5d4-4525-af10-1605be993013,Y,
3676,140,Brian Barrios,9852741974369,Philosophy: Who Needs It,philosophy,3,8,$17.99,2021-05-25 02:52:06,Mexico City,Mexico,Walmart.com,b3c9505a-fa81-4440-a138-c10c69457c5d,Y,
3677,169,Benito Jacques,6354603053579,Free Will,philosophy,2,5,$32.99,2021-11-07 17:25:57,Benin city,Nigeria,Thriftbooks.com,05720301-8405-4731-9ab4-414e7ff21243,Y,
3678,42,Claudia Eckbauer,2271754203551,Catch 22,fiction,1,1,$17.99,2021-06-26 16:05:09,Liverpool,England,Booktopia.com,ce632f92-4dd6-4ad4-84ad-b1b2f7129a13,Y,
3679,48,Antonino Kerr,3236397524585,Arthashastra,philosophy,3,7,$18.99,2021-02-16 21:31:03,Bacalar,Mexico,Thriftbooks.com,8b445dbe-e6d2-4789-a484-ea0cb02bf15b,Y,
3680,356,Tami Hood,3126379168602,Beyond Degrees,nonfiction,2,6,$31.99,2021-10-12 05:17:13,Seville,Spain,Audiobooks.com,f7402eaf-b99b-44f4-a8ed-7d5d723bedeb,Y,
3681,301,Jimmy Chigi,0867363477234,Jim Corbett Omnibus,nonfiction,1,1,$18.99,2021-12-25 02:24:19,Tomar,Portugal,Barnesandnoble.com,487ebd29-3ec3-4adc-81f2-fca3ceff55fa,Y,
3682,387,Cristian Trombetta,0250592763672,Batatyachi Chal,fiction,3,3,$19.99,2021-02-20 06:53:12,Lille,France,Ebay.com,c3178a28-4b25-4e4c-a5d6-a901fff3ebae,N,Failed to connect to server
3683,413,Denis Garnier,7166446595142,We the Living,fiction,2,9,$34.99,2021-08-26 23:42:52,Bordeaux,France,Thestrand.com,695ba36b-9d97-4057-931e-cc320615af99,N,Card declined
3684,41,Martina Hahn,7793615349260,Mein Kampf,nonfiction,1,2,$36.99,2021-09-05 09:17:18,Tomar,Portugal,Ebay.com,576da5c3-52a1-4bda-85b5-b5f034ac4826,Y,
3685,267,Melba Leleu,5769620290721,World's Greatest Short Stories,fiction,2,10,$33.99,2021-07-25 07:41:02,Evora,Portugal,Mcnallyrobinson.com,3cba006a-54e9-4ffd-a16c-28b60f3ea3d1,N,Failed to connect to server
3686,258,Javier Bryant,2585826843652,Batman Earth One,comic,3,1,$35.99,2021-12-21 15:25:52,mainz,Germany,Chapters.indigo.ca,f78f727e-cac9-404b-9dbf-b390378f428e,Y,
3687,71,Enrique Lefort,3688712180103,Attorney,fiction,2,2,$30.99,2021-03-29 14:28:18,Cologne,Germany,Amazon.com,db931f14-68be-4c4d-b925-ea8681d726cf,Y,
3688,474,Luka Boucsein,3260583528897,Hafasavnuk,fiction,2,5,$37.99,2021-11-20 17:23:17,Leon,Mexico,Thestrand.com,fe92c300-6f93-4c60-a5a4-9e357df72b42,Y,
3689,207,Emmy Gut,0190412438857,We the Nation,philosophy,2,10,$17.99,2021-09-20 03:08:37,Bologna,Italy,Chapters.indigo.ca,5f25d40a-6d12-4642-a956-db4839b2b373,Y,
3690,110,Alessia Cruz,3126379168602,Beyond Degrees,nonfiction,3,5,$31.99,2021-06-25 16:54:27,Bilbao,Spain,Daedalus Books,0646613d-6ad4-44cd-aae5-93c408167fb6,N,Failed to connect to server
3691,326,Christiane Montanelli,6841269611613,Once There Was a War,nonfiction,3,8,$16.99,2021-10-24 10:25:27,Nice,France,Audiobooks.com,5886e83d-d551-4c12-a700-6a3036621269,N,Failed to connect to server
3692,356,Tami Hood,9230310450931,In a Free State,fiction,2,3,$15.99,2021-05-12 23:04:46,Seville,Spain,Indiebound.com,1c279dde-1511-4b06-8095-99565ee59f20,N,Card declined
3693,498,Travis Bataglia,1428512400030,Python for Data Analysis,data_science,2,8,$37.99,2021-04-03 11:58:46,Phoenix,United States,Target.com,ba40f7c1-94ac-4a41-8b02-401123a652de,N,Card declined
3694,210,Romy Fonseca,6478034710396,Batman Handbook,comic,2,8,$32.99,2021-11-28 15:34:18,Frankfurt,Germany,ChronicleBooks.com,7f84794e-f41f-48bf-b3c8-65d8a1bf3744,Y,
3695,270,Sergio Comboni,6478034710396,Batman Handbook,comic,1,1,$32.99,2021-06-09 05:40:03,Yokohama,Japan,Bookoutlet.com,5da3be29-6994-4020-a2d6-d69431992e90,Y,
3696,271,Elisabeth Cuesta,7970341489266,Computer Vision,data_science,2,2,$34.99,2021-08-30 19:47:10,Monterrey,Mexico,Waterstones.com,7c4e597f-e374-4f46-9df6-348703ab1e9c,Y,
3697,307,Henriette Dehmel,6841269611613,Once There Was a War,nonfiction,2,1,$16.99,2021-08-15 20:59:21,Houston,United States,Kidsbooks.com,650bae2a-fd72-4e97-9326-e57fb4f359ad,N,Card declined
3698,91,Viviane Walter,3028746881193,Devil's Advocate,fiction,1,8,$34.99,2021-02-11 02:37:37,San Diego,United States,Waterstones.com,0ad0d5e4-1b48-40e9-bc2e-e44bd864bc45,N,Card declined
3699,331,Glenn Coronado,8809189163481,Return of the Primitive,philosophy,3,10,$25.99,2021-05-16 16:54:51,Brighton,England,Audiobooks.com,0f107a4e-5b6d-4bf5-9837-eb37d2cf2cf2,Y,
3700,314,Abraham Sauro,3688712180103,Attorney,fiction,2,10,$30.99,2021-10-16 11:46:33,Tampico,Mexico,Powellsbooks.com,eb7a5b89-69a9-4551-acfd-9867cbaa7901,Y,
3701,417,Nubia Hurtado,7278209280513,One,nonfiction,3,9,$39.99,2021-02-20 10:23:07,Monterrey,Mexico,Booktopia.com,0e08108d-c4b2-465a-9ecd-d71658d30915,Y,
3702,70,Piero Lenoir,1985373576071,Mossad,history,2,6,$16.99,2021-01-19 22:46:28,Jos,Nigeria,Hive.com,d63fd853-1db8-44c0-874a-54ad22699352,Y,
3703,91,Viviane Walter,1237933236599,Freedom at Midnight,history,2,5,$18.99,2021-02-25 22:45:42,San Diego,United States,Albris.com,7d1a3da0-b1a2-4bb9-bf7a-c996b3f165f8,N,Failed to connect to server
3704,422,Holly Kruschwitz,1819270835187,Justice,philosophy,2,8,$33.99,2021-12-11 05:19:50,New York,United States,Chapters.indigo.ca,ea9c760b-3277-44ba-8546-702e307b9f4d,N,Card declined
3705,180,Éric Benavides,6711688222328,Killing Joke,comic,3,9,$30.99,2021-07-26 11:31:02,cambridge,England,Audible.com,92025ac7-92da-47e5-ab9c-decc160a8c0c,Y,
3706,314,Abraham Sauro,0925554842077,Tales of Beedle the Bard,fiction,3,7,$40.99,2021-04-29 12:49:25,Tampico,Mexico,Ebay.com,d52ced7f-f7c5-47d8-9768-2e7b8ab5761c,Y,
3707,214,Océane Brunner,3008173729848,Eyeless in Gaza,fiction,3,10,$38.99,2021-06-14 18:56:26,Genoa,Italy,Hive.com,a71bf209-3ea2-4a8c-b74b-bedae76b6dfc,Y,
3708,304,Amanda Stoll,6902816459307,Idiot,fiction,1,6,$17.99,2021-02-09 04:05:07,Madrid,Spain,Audiobooksnow.com,53825252-9e3b-4e03-9419-6b57e5deb63b,Y,
3709,61,Genaro Teixeira,1418927626620,Learning OpenCV,data_science,1,8,$35.99,2021-11-15 21:07:08,Lyon,France,Costco.com,e5a5222b-319e-4ef3-897d-75a2dfa41b43,Y,
3710,257,Ewa Ruiz,5254779541720,Christmas Carol,fiction,1,9,$22.99,2021-01-04 08:58:05,Bologna,Italy,Audiobooks.com,f45c4d9e-24e2-4f31-a4a9-f81ba37eb0c6,Y,
3711,497,Ciro Mary,3793782527809,Karl Marx Biography,nonfiction,1,4,$19.99,2021-01-14 11:28:40,Florida,United States,Audiobooksnow.com,8c730be4-2424-4e7a-aa18-2ceacb9f462a,N,Card declined
3712,16,Sylvie Wolf,9230225841978,Trial,fiction,2,1,$19.99,2021-04-05 18:27:50,Tokyo,Japan,Amazonbooks.com,78a15934-7f39-4216-8b92-547b89af0760,Y,
3713,25,Cassandra Diallo,6447592211669,Angels & Demons,fiction,1,10,$25.99,2021-04-22 23:17:45,Manchester,England,Kidsbooks.com,e300f42c-74b2-4663-b2a8-229d1861dd4d,N,Card declined
3714,308,Alderano Salazar,5938805880273,Men of Mathematics,mathematics,2,9,$21.99,2021-03-24 06:16:36,Toyama,Japan,Abebooks.com,65a3e0b0-4890-44f0-b633-0d242fce7658,Y,
3715,442,Mayte Garrett,1985373576071,Mossad,history,3,5,$16.99,2021-05-03 10:08:21,Stuttgart,Germany,Albris.com,f497225a-0cac-4045-853c-086bd0cb4407,Y,
3716,113,Tiffany Howard,1985373576071,Mossad,history,1,3,$16.99,2021-06-29 00:37:34,Merida,Mexico,Mcnallyrobinson.com,7a8f0448-b2ec-4cd0-8dae-4eaed2ae18de,Y,
3717,247,Tammie Lopresti,3452405980253,Bookless in Baghdad,nonfiction,1,5,$21.99,2021-12-08 16:46:54,Dallas,United States,Target.com,f1397a1e-985e-4d53-a856-c3d718d85688,Y,
3718,476,Yulieth Zimmer,8564319539856,Identity & Violence,philosophy,2,8,$27.99,2021-02-22 02:26:01,Bilbao,Spain,Target.com,5405595b-7aea-401f-a522-e52e772fe73f,Y,
3719,403,Margareta Solorzano,6546118775514,Complete Sherlock Holmes,fiction,3,6,$18.99,2021-09-11 06:52:17,Dallas,United States,Hudsonbooksellers.com,12e21b86-5bf0-452c-97e5-cbf337c0ac04,Y,
3720,203,Marthe Laporte,0885590262287,City of Joy,fiction,1,4,$37.99,2021-05-01 02:07:43,Yokohama,Japan,Waterstones.com,2a765625-ec4b-456b-bb0b-558471925d6a,Y,
3721,409,Jovan Krause,3674656412936,Prince,philosophy,1,1,$21.99,2021-07-18 11:11:42,Enugu,Nigeria,Amazonbooks.com,9386a8ad-678d-4d3d-8491-e550edcaecc7,Y,
3722,45,Olga Bohórquez,3458771652800,City of Djinns,history,1,6,$34.99,2021-01-14 15:39:49,Nantes,France,Waterstones.com,d20f47fb-65cd-4022-9335-6930d4aa43f9,Y,
3723,219,Mariano Narváez,1985373576071,Mossad,history,1,6,$16.99,2021-08-04 06:30:02,Leipzig,Germany,Hudsonbooksellers.com,4c4df926-e036-4861-9f90-7a472a512f05,Y,
3724,1,Florin Vaillant,0250592763672,Batatyachi Chal,fiction,1,9,$19.99,2021-12-30 17:17:45,Abuja,Nigeria,Amazonbooks.com,d119f7ae-11e8-4eed-9d38-c5e23492e76e,Y,
3725,129,Kyle Londoño,0869141314564,Structure & Interpretation of Computer Programs,computer_science,2,2,$21.99,2021-08-03 02:13:44,Perugia,Italy,Kidsbooks.com,b688c6f5-8b9f-4af8-880e-58f05fce410c,Y,
3726,413,Denis Garnier,3375248015459,We the People,philosophy,1,4,$27.99,2021-12-24 15:27:19,Bordeaux,France,Costco.com,5c0f2452-aa79-4d1b-a20a-13a78f2ee867,Y,
3727,272,Erik Steinmann,7278209280513,One,nonfiction,3,9,$39.99,2021-08-30 04:36:34,Bordeaux,France,Bookoutlet.com,e714bdb9-4761-4fe4-826a-b851e2e2e104,Y,
3728,211,Itzel Rodrigues,1877278526469,Empire of the Mughal - Raiders from the North,history,3,5,$28.99,2021-12-11 13:52:58,Houston,United States,Amazonbooks.com,b891434d-1b03-4441-a651-33a8c79e8a77,Y,
3729,420,Gerald Velázquez,5115055203513,Brethren,fiction,3,5,$32.99,2021-04-09 09:28:35,Florida,United States,Chapters.indigo.ca,eddd5968-8a17-477d-b24d-e549c9ae3810,Y,
3730,231,Orazio Pedroza,0956180260669,Pattern Classification,data_science,1,9,$33.99,2021-05-23 13:26:35,Benin city,Nigeria,Mcnallyrobinson.com,692463ef-4412-4fa1-92ec-83a6087de18b,Y,
3731,273,Mark Austin,2369402245555,Beautiful and the Damned,nonfiction,2,10,$34.99,2021-08-07 09:48:40,Strasbourg,France,Chapters.indigo.ca,f8a478bf-e6dc-4d48-bec1-9ebd04f8cc9a,Y,
3732,164,Jason Carreón,5707427093053,Sea of Poppies,fiction,1,7,$17.99,2021-08-19 15:28:55,Bristol,England,Powellsbooks.com,0f0ff8ea-d368-4163-bbb9-ed56c4420bf8,Y,
3733,398,Adriano Adame,0700300351054,Case of the Lame Canary,fiction,2,8,$40.99,2021-10-28 15:05:37,Florence,Italy,ChronicleBooks.com,06877f3a-c454-46a8-89a9-46caacafa8fd,Y,
3734,191,Valentine Clark,8511496356233,Journal of Economics,economics,1,7,$21.99,2021-11-20 05:41:48,mainz,Germany,Amazonbooks.com,c0f1e0a2-fced-4c05-b6e1-a3da74227652,Y,
3735,160,Celine Matías,0271427878903,Making Software,computer_science,3,6,$34.99,2021-12-05 00:37:47,Stuttgart,Germany,Audible.com,248e4c21-e708-4d45-a9c5-523a9c8fcfb2,Y,
3736,355,Shawn Chiappetta,0191263340887,World's Greatest Trials,history,3,10,$24.99,2021-02-12 12:31:58,Valencia,Spain,Daedalus Books,14afd742-cba0-4e0d-b7a1-a281e85f4c2f,Y,
3737,107,Adrien Petit,9184567088693,Ahe Manohar Tari,nonfiction,3,2,$19.99,2021-11-22 04:18:11,Munich,Germany,Hudsonbooksellers.com,046bc056-82ab-4f27-94dd-e5c45f242094,Y,
3738,192,Louis Bradley,5861837446677,More Tears to Cry,fiction,1,1,$21.99,2021-10-19 01:12:29,mainz,Germany,Costco.com,7033dadf-c7f6-4c21-8742-846d7765103d,N,Failed to connect to server
3739,28,Imelda Saldivar,0603125023949,Scoop!,history,2,7,$40.99,2021-11-05 01:48:45,Turin,Italy,Booktopia.com,2d8369ea-c0f5-486d-923a-4854900d59f5,Y,
3740,20,Ricardo Gasperi,6296451375802,Textbook of Economic Theory,economics,1,5,$40.99,2021-01-20 02:15:52,Nice,France,Amazon.com,f74c3ecc-c3b1-4f47-a349-18526da7869c,Y,
3741,277,Diedrich Gallet,3793782527809,Karl Marx Biography,nonfiction,2,4,$19.99,2021-05-18 02:19:41,Ibadan,Nigeria,Thriftbooks.com,eb299ab0-2133-45dd-a066-b21c333f35f3,Y,
3742,404,Ljubisa Noël,3965747274558,Girl with the Dragon Tattoo,fiction,3,2,$16.99,2021-08-31 10:52:27,Osaka,Japan,Bookoutlet.com,f738bc34-ef1a-4e86-92f5-f1151b058269,N,Card declined
3743,265,Gilles Pölitz,7879936847354,Neural Networks,data_science,3,6,$23.99,2021-01-29 11:12:49,Leeds,England,Hudsonbooksellers.com,a146bc91-44ea-4e49-9b3c-9ba1176ae74a,Y,
3744,380,Nicholas Casillas,6757123126783,Design with OpAmps,computer_science,3,8,$35.99,2021-08-25 21:50:19,Porto,Portugal,Ebay.com,21ab5d41-a89a-4e11-a7cb-1f5091bd403f,Y,
3745,438,Josette Roth,2271754203551,Catch 22,fiction,1,3,$17.99,2021-10-24 03:21:42,Ilorin,Nigeria,Abebooks.com,c705ad19-2f1c-4e39-974f-81dec0c676a4,Y,
3746,114,Dylan Barre,0829821532305,Electric Universe,science,2,10,$33.99,2021-09-30 18:54:31,Oxford,England,Mcnallyrobinson.com,b548081a-50af-4377-813b-33ccb0811716,Y,
3747,291,Manuela Schaub,2369402245555,Beautiful and the Damned,nonfiction,3,6,$34.99,2021-12-16 16:58:20,Phoenix,United States,Albris.com,72dfcd5b-9ac8-450d-8d04-10a4581f6f5d,Y,
3748,311,Natalia Senn,2087091634572,Age of Wrath,history,1,7,$31.99,2021-06-01 17:11:00,Orlando,United States,Target.com,78c31c90-917c-43f6-b914-9e477287c79d,Y,
3749,340,Brooke Murillo,3965747274558,Girl with the Dragon Tattoo,fiction,2,6,$16.99,2021-11-04 21:34:10,Nantes,France,Wordery.com,23e7d22a-1e78-4328-8428-66d6796b2ee4,N,Failed to connect to server
3750,208,Friederike Mantegazza,2016304461544,Broca's Brain,science,1,8,$35.99,2021-04-06 07:27:49,Washington DC,United States,Waterstones.com,7c0b16d9-8eee-4ff3-a97d-ba4f388ce1f3,Y,
3751,203,Marthe Laporte,6354603053579,Free Will,philosophy,2,10,$32.99,2021-09-10 02:45:41,Yokohama,Japan,Hudsonbooksellers.com,90280383-d825-4613-a319-3973feacc995,Y,
3752,50,Santiago Gaitán,0803513853343,Gun Gayin Awadi,nonfiction,3,7,$17.99,2021-02-03 03:20:27,Salamanca,Spain,Waterstones.com,aa1fa89f-18c4-4874-8216-ad98a580dd56,Y,
3753,295,Catherine Padilla,9629793970379,Urlasurla,fiction,2,4,$22.99,2021-06-13 09:50:12,Leon,Mexico,Audible.com,eb827af2-2946-498b-9534-9f061ddc6a82,Y,
3754,425,Zoé Guyot,4870898407610,Doctor in the Nude,fiction,3,6,$34.99,2021-12-05 03:26:01,Marseille,France,Wordery.com,b53e6ba0-0b96-450e-b238-fe8e2e4d499c,N,Card declined
3755,360,Porfirio Ullmann,3258386126952,Trembling of a Leaf,fiction,2,4,$22.99,2021-08-02 22:03:34,Zopopan,Mexico,Thriftbooks.com,da81d2e7-b650-49d0-873c-2285e520ffc7,Y,
3756,254,Desirée Schneider,3591915587542,Radiowaril Bhashane & Shrutika,nonfiction,3,4,$29.99,2021-04-28 14:39:21,Tavira,Portugal,Wordery.com,c1ad8f58-3ea2-46ed-9e6e-9f063ede17c7,Y,
3757,406,Timoteo Turpin,2271754203551,Catch 22,fiction,1,4,$17.99,2021-12-28 04:58:24,Tampico,Mexico,Powellsbooks.com,f31f42c3-21ad-455a-b1c2-6894671182dc,Y,
3758,402,Grégoire Buitrago,6075994497628,Apulki,nonfiction,1,1,$37.99,2021-07-12 01:51:03,Tijuana,Mexico,Kidsbooks.com,5800b4c7-ab68-4d00-9f02-92253f90a18b,Y,
3759,106,Senad Gasser,0285332342282,Ropemaker,fiction,3,7,$20.99,2021-12-26 17:31:12,Turin,Italy,Bookoutlet.com,4a91ae9b-27ad-42bf-85f8-fa5b09362b10,N,Failed to connect to server
3760,482,Théodore Cortez,3258386126952,Trembling of a Leaf,fiction,3,6,$22.99,2021-12-20 02:37:25,Valencia,Spain,Audiobooksnow.com,209da71b-b278-408b-bf49-3d826de976f3,Y,
3761,148,Damaris Maurer,9184567088693,Ahe Manohar Tari,nonfiction,1,8,$19.99,2021-02-24 20:50:29,Zopopan,Mexico,Mcnallyrobinson.com,d32fc8cd-db9d-4730-bf48-73a51ed8f6a5,Y,
3762,83,Juan Gollum,6757123126783,Design with OpAmps,computer_science,2,5,$35.99,2021-11-16 23:09:17,Tavira,Portugal,Mcnallyrobinson.com,2acf7752-9053-4d84-ac4c-06265529cccc,Y,
3763,386,Cristiana Gonzalez,6478034710396,Batman Handbook,comic,2,10,$32.99,2021-08-29 17:42:39,Nantes,France,Wordery.com,8cc9f9c1-2335-4aa5-9ad9-02d30ea02dcd,Y,
3764,193,Danielle Meister,1663763637693,Doctor on the Brain,fiction,2,5,$21.99,2021-07-16 07:08:01,New York,United States,Target.com,db88e254-a187-444c-a391-52c9f1d820b3,Y,
3765,131,Kelly Buisson,0925554842077,Tales of Beedle the Bard,fiction,2,5,$40.99,2021-02-28 00:42:40,Nagasaki,Japan,Wordery.com,594ec442-ab3a-4d78-905c-0475e2c7732f,N,Card declined
3766,480,Frédérique Polizzi,2373245561840,Manasa,nonfiction,1,6,$30.99,2021-04-24 19:25:43,Leeds,England,Thestrand.com,23749b28-716b-4f00-bc6b-7c0a8e704a50,Y,
3767,80,Paola Techer,0222708086258,Clash of Civilizations and Remaking of the World Order,history,2,5,$17.99,2021-01-12 01:45:47,Brighton,England,Walmart.com,7fc54bd0-e92e-4e42-9d1f-8f705cf46eb3,Y,
3768,31,Angela Montez,9118243454489,Uncommon Wisdom,nonfiction,3,5,$36.99,2021-02-13 00:01:48,Tavira,Portugal,Mcnallyrobinson.com,2952608e-1a25-45e5-82a9-b262cf2a2693,N,Card declined
3769,308,Alderano Salazar,0803513853343,Gun Gayin Awadi,nonfiction,2,9,$17.99,2021-12-17 05:40:26,Toyama,Japan,Albris.com,6ad0c154-df34-4935-b687-92780b275517,Y,
3770,55,Michael Drubin,1864573258577,Cathedral and the Bazaar,computer_science,3,2,$33.99,2021-07-21 10:19:36,Enugu,Nigeria,Target.com,7aee1c47-5443-48cc-831d-f0a0605cfc3e,N,Card declined
3771,459,Margaret Flynn,3500631699682,Think Complexity,data_science,2,8,$32.99,2021-12-15 04:24:37,Frankfurt,Germany,Abebooks.com,d5482593-bb4b-4e0e-8719-dda3a186b870,N,Failed to connect to server
3772,442,Mayte Garrett,3764092627909,Justice League: Throne of Atlantis,comic,2,2,$25.99,2021-03-13 08:44:52,Stuttgart,Germany,Ebay.com,9c8eb391-89ff-4f26-bcf3-82ca2b245d91,Y,
3773,466,Elias Koch,9834789784438,India from Midnight to Milennium,history,3,9,$18.99,2021-09-05 11:34:26,Malaga,Spain,Waterstones.com,365a7e2d-f81a-46e0-8d05-3432afafb777,Y,
3774,67,Luz Jüttner,6408115517026,Veil: Secret Wars of the CIA,history,1,8,$27.99,2021-10-05 13:31:31,New York,United States,Thestrand.com,14a43911-c73b-43ad-ab8c-eb98b56d7a6f,Y,
3775,259,Megan Rengifo,9669684933632,Girl who kicked the Hornet's Nest,fiction,2,8,$36.99,2021-10-06 13:55:43,Perugia,Italy,Audiobooks.com,71af05d1-671a-418a-9012-8f942cc18359,Y,
3776,434,Kathy Geißler,5103374430758,Information,science,1,7,$25.99,2021-10-12 06:15:57,Bristol,Japan,Daedalus Books,f6874e51-b7f3-4a8b-a0df-57b01f40e57d,Y,
3777,258,Javier Bryant,3082759451644,Flashpoint,comic,1,8,$36.99,2021-12-15 05:27:35,mainz,Germany,Mcnallyrobinson.com,1f0357b5-f569-433a-9e34-699b41391f49,Y,
3778,212,Julio César Vogel,1014485183218,Amulet of Samarkand,fiction,3,7,$22.99,2021-01-30 15:25:20,Tomar,Portugal,Mcnallyrobinson.com,734c10c8-8bda-489a-9fcd-44e4fa0a8851,N,Card declined
3779,291,Manuela Schaub,2622358332459,Dylan on Dylan,nonfiction,1,5,$27.99,2021-07-24 14:12:25,Phoenix,United States,Walmart.com,f9b7f00c-6f4f-4990-9341-dd4213f8163d,Y,
3780,187,Judith Peña,4375469216580,Elements of Information Theory,data_science,2,5,$22.99,2021-07-18 21:59:30,London,England,Chapters.indigo.ca,5be7eec6-0748-4ef5-9e17-bd47fd5fa438,Y,
3781,354,Robby Carranza,9852741974369,Philosophy: Who Needs It,philosophy,1,7,$17.99,2021-11-25 03:21:28,Bacalar,Mexico,Hive.com,81ed5d27-b6dd-423d-957e-88d8931e1d0b,Y,
3782,466,Elias Koch,8241730428142,Complete Sherlock Holmes,fiction,2,1,$24.99,2021-07-23 21:24:16,Malaga,Spain,Thestrand.com,a94cdf13-991c-4d38-a3f9-8c4a429d9d16,Y,
3783,273,Mark Austin,3511087317648,Tao of Physics,science,3,6,$25.99,2021-05-09 07:30:03,Strasbourg,France,Wordery.com,544705b3-12af-446c-883f-a6adf91589bb,Y,
3784,61,Genaro Teixeira,1972966875772,Farewell to Arms,fiction,1,9,$32.99,2021-03-27 18:16:01,Lyon,France,Hive.com,491c5eeb-5180-435b-8f34-bcc648c7737a,Y,
3785,271,Elisabeth Cuesta,8564319539856,Identity & Violence,philosophy,3,7,$27.99,2021-05-21 14:02:00,Monterrey,Mexico,Audiobooks.com,f7db7bae-028e-4c7e-9bb4-6b228d3bd3e2,Y,
3786,70,Piero Lenoir,4927117696819,History of the DC Universe,comic,2,7,$30.99,2021-09-25 23:08:32,Jos,Nigeria,Audible.com,80cb9ef7-ffe4-4bbe-8732-a5d10afbb6b9,Y,
