order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,quantity,price,datetime,city,country(state),ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
2390,20, Ryan Collier,201137,CX-5,Mazda,Internet Banking,14,26250,2/26/2021 19:52,Montgomery,Alabama,Car Max,Dk-064334,Y,
2391,25, Karen Smith,100494,Highlander,Toyota,Wallet,19,35855,12/28/2021 13:55,Jackson,Mississippi,Carvana,pz-881381,Y,
2392,15, Micheal Smith,300723,Accord,Honda,Internet Banking,12,26520,3/18/2021 6:13,Charlotte,North Carolina,Carfax,Bm-881113,N,The consumers account is suspended or closed 
2393,8, Justin Thomas,300479,Camry,Toyota,Internet Banking,12,25945,6/25/2021 0:14,Montgomery,Alabama,Carfax,bL-350914,Y,
2394,20, Ryan Collier,200967,Rogue,Nissan,UPI,18,27150,9/24/2021 14:48,Tupelo,Mississippi,Carvana,Yg-157639,N,Credit or debit card is canceled
2395,8, Justin Thomas,201278,Outback,Subaru,UPI,10,26945,3/14/2021 20:31,Beckley,West Virginia,Carvana,id-095963,N,The consumers account is suspended or closed 
2396,25, Karen Smith,100648,Sierra,GMC,Card,6,37195,02-12-2021 03:10,Asheville,North Carolina,Carvana,NK-596742,Y,
2397,1, John Smith,200261,Escape,Ford,Internet Banking,14,27185,12/24/2021 2:04,High Point,North Carolina,Carvana,lJ-299949,Y,
2398,13, James Rodriguez,201137,CX-5,Mazda,Card,3,26250,12/20/2021 10:32,Atlanta,Georgia,Car Max,MC-209200,Y,
2399,4, Rashid Matthews,300995,Altima,Nissan,Card,9,24900,05-10-2021 11:41,Bowling Green,Kentucky,Carfax,yQ-334678,Y,
2400,22, Jenny Pickard,200794,HR-V,Honda,Card,9,23650,02-12-2021 16:10,Meridian,Mississippi,Carfax,bM-163914,Y,
2401,16, Dave Hernandez,200787,CR-V,Honda,Card,21,26800,02-06-2021 07:54,Orlando,Florida,Car Max,Eu-395843,Y,
2402,13, James Rodriguez,201278,Outback,Subaru,UPI,15,26945,3/31/2021 13:53,Columbia,South Carolina,eBay,Tm-321714,Y,
2403,12, Eric Kemsley,200233,Explorer,Ford,Internet Banking,2,35510,01-11-2021 21:59,Fort Smith,Arkansas,eBay,VH-379594,N,Credit or debit card is expired 
2404,6, Alex Poppins,200261,Escape,Ford,Card,3,27185,6/18/2021 19:31,Jackson,Mississippi,Carvana,Qh-350316,Y,
2405,25, Karen Smith,100379,1500,Ram,Internet Banking,10,33975,11-02-2021 16:16,North Little Rock,Arkansas,AutoTrader,GS-293075,Y,
2406,1, John Smith,100145,Silverado,Chevrolet,UPI,10,34600,10/25/2021 13:26,Cape Hatteras,North Carolina,Carfax,SB-448743,Y,
2407,18, Susan Boyle,300804,Model 3,Tesla,UPI,14,46990,08-03-2021 21:34,Meridian,Mississippi,Carfax,Um-815573,N,Merchant account blocks the transaction
2408,22, Jenny Pickard,200967,Rogue,Nissan,Internet Banking,6,27150,12/24/2021 1:53,Atlanta,Georgia,Carvana,LL-582258,Y,
2409,18, Susan Boyle,200794,HR-V,Honda,Internet Banking,15,23650,8/20/2021 15:33,Bowling Green,Kentucky,Carfax,wU-375466,Y,
2410,4, Rashid Matthews,100494,Highlander,Toyota,UPI,1,35855,8/29/2021 4:20,Meridian,Mississippi,eBay,jC-368203,Y,
2411,6, Alex Poppins,200787,CR-V,Honda,UPI,13,26800,8/21/2021 5:41,Louisville,Kentucky,Car Max,YY-154031,Y,
2412,25, Karen Smith,300995,Altima,Nissan,Wallet,3,24900,12/13/2021 7:34,Greenville,South Carolina,Carfax,GT-839305,Y,
2413,24, Amy Barnes,201278,Outback,Subaru,Internet Banking,18,26945,7/24/2021 1:49,Fort Smith,Arkansas,Carfax,GM-174178,Y,
2414,6, Alex Poppins,201081,Tucson,Hyundai,Internet Banking,1,24950,10/28/2021 23:09,Meridian,Mississippi,eBay,ZQ-760278,Y,
2415,24, Amy Barnes,200261,Escape,Ford,Wallet,7,27185,4/25/2021 21:31,Winston-Salem,North Carolina,AutoTrader,gq-360734,Y,
2416,21, Louis Way,201278,Outback,Subaru,UPI,16,26945,12-04-2021 23:49,Columbus,Georgia,Carfax,Kx-889225,Y,
2417,2, Mary Jane,300857,Model Y,Tesla,UPI,17,65990,2/28/2021 10:55,Little Rock,Arkansas,Carvana,va-660092,Y,
2418,8, Justin Thomas,200967,Rogue,Nissan,Wallet,1,27150,8/13/2021 0:56,Huntington,West Virginia,Carfax,PH-079396,Y,
2419,15, Micheal Smith,400562,Wrangler,Jeep,Card,17,30295,01-12-2021 05:13,Vero Beach,Florida,AutoTrader,za-258774,Y,
2420,3,Alexander Hopkins,100243,F-150,Ford,Wallet,14,45525,5/20/2021 21:31,Charleston,West Virginia,Carfax,wI-059046,Y,
2421,2, Mary Jane,200261,Escape,Ford,UPI,16,27185,1/13/2021 23:27,Huntsville,Alabama,Carfax,WQ-918637,Y,
2422,22, Jenny Pickard,201278,Outback,Subaru,Wallet,4,26945,3/26/2021 1:36,Little Rock,Arkansas,AutoTrader,Kw-072047,Y,
2423,11, Chris Jones,100648,Sierra,GMC,Wallet,13,37195,10/17/2021 11:57,Birmingham,Alabama,AutoTrader,HR-629697,Y,
2424,19, Jordan Brown,300857,Model Y,Tesla,UPI,14,65990,4/25/2021 23:09,Athens,Georgia,AutoTrader,dw-324747,Y,
2425,6, Alex Poppins,201137,CX-5,Mazda,Card,3,26250,08-04-2021 21:15,West Palm Beach,Florida,Car Max,Mk-776867,Y,
2426,24, Amy Barnes,400562,Wrangler,Jeep,Internet Banking,17,30295,12/28/2021 12:41,Tupelo,Mississippi,eBay,HN-619803,Y,
2427,10, Max Halloway,100145,Silverado,Chevrolet,Card,6,34600,10/18/2021 13:54,New Orleans,Louisiana,Carvana,ki-481202,Y,
2428,10, Max Halloway,200967,Rogue,Nissan,Wallet,6,27150,3/18/2021 7:11,Tupelo,Mississippi,Car Max,OE-178348,Y,
2429,15, Micheal Smith,100145,Silverado,Chevrolet,Wallet,13,34600,5/15/2021 5:24,Beckley,West Virginia,Car Max,yY-217088,Y,
2430,15, Micheal Smith,200787,CR-V,Honda,Card,5,26800,1/31/2021 8:27,Mobile,Alabama,Carvana,KS-293480,Y,
2431,1, John Smith,201278,Outback,Subaru,UPI,4,26945,09-09-2021 16:34,Beckley,West Virginia,eBay,QI-307353,Y,
2432,16, Dave Hernandez,300804,Model 3,Tesla,Wallet,16,46990,09-08-2021 12:05,Little Rock,Arkansas,eBay,mz-440576,Y,
2433,23, Usamah Khan,200794,HR-V,Honda,Card,7,23650,2/13/2021 20:09,Tupelo,Mississippi,Carvana,lr-053165,Y,
2434,7, Calvin Harris,200233,Explorer,Ford,Wallet,8,35510,06-12-2021 17:25,Charleston,South Carolina,Carfax,RO-344202,Y,
2435,19, Jordan Brown,200967,Rogue,Nissan,UPI,2,27150,11/21/2021 2:08,Birmingham,Alabama,Carfax,sk-155456,Y,
2436,3,Alexander Hopkins,300451,Corolla,Toyota,Internet Banking,5,20425,07-04-2021 23:49,Charleston,West Virginia,eBay,Mi-378159,Y,
2437,10, Max Halloway,300995,Altima,Nissan,Wallet,15,24900,02-03-2021 09:20,Chattanooga,Tennessee,Carfax,tT-527308,Y,
2438,14, Kumar Singh,200261,Escape,Ford,Internet Banking,5,27185,6/29/2021 6:17,Paducah,Kentucky,Carfax,Wx-707943,Y,
2439,2, Mary Jane,300479,Camry,Toyota,UPI,13,25945,10/24/2021 9:00,Elkins,West Virginia,Carvana,pR-730085,Y,
2440,14, Kumar Singh,200233,Explorer,Ford,Internet Banking,19,35510,07-10-2021 09:03,Athens,Georgia,Car Max,tG-671257,Y,
2441,8, Justin Thomas,201278,Outback,Subaru,Card,16,26945,05-06-2021 12:43,Kingsport,Tennessee,eBay,HF-443722,Y,
2442,13, James Rodriguez,200787,CR-V,Honda,Card,3,26800,2/22/2021 1:07,Tampa,Florida,AutoTrader,DJ-879477,Y,
2443,4, Rashid Matthews,200967,Rogue,Nissan,Wallet,4,27150,1/13/2021 9:20,Lynchburg,Virginia,eBay,OV-104850,Y,
2444,9, Chloe Howells,300995,Altima,Nissan,Wallet,20,24900,12/29/2021 6:56,Fort Smith,Arkansas,AutoTrader,VD-348991,N,The payment gateway does not support
2445,21, Louis Way,200967,Rogue,Nissan,UPI,5,27150,10-12-2021 14:30,Fort Smith,Arkansas,Car Max,qa-209532,Y,
2446,11, Chris Jones,201278,Outback,Subaru,Wallet,6,26945,5/18/2021 13:32,Savannah,Georgia,Car Max,uF-398854,Y,
2447,16, Dave Hernandez,200794,HR-V,Honda,Wallet,6,23650,7/18/2021 19:14,Lexington,Kentucky,AutoTrader,ah-248220,Y,
2448,16, Dave Hernandez,300479,Camry,Toyota,UPI,18,25945,5/27/2021 23:57,Orlando,Florida,Carvana,nx-907534,N,The consumers account is suspended or closed 
2449,25, Karen Smith,300723,Accord,Honda,Wallet,2,26520,1/20/2021 4:48,Cape Hatteras,North Carolina,Carfax,PK-120165,N,Credit or debit card is canceled
2450,13, James Rodriguez,100379,1500,Ram,Card,5,33975,4/18/2021 3:46,Little Rock,Arkansas,Carfax,kO-368020,Y,
2451,14, Kumar Singh,300723,Accord,Honda,UPI,18,26520,08-05-2021 23:25,Asheville,North Carolina,Carfax,SE-503837,N,The billing address is invalid 
2452,22, Jenny Pickard,200787,CR-V,Honda,Internet Banking,18,26800,05-09-2021 05:42,Jackson,Mississippi,AutoTrader,UM-131406,Y,
2453,25, Karen Smith,200233,Explorer,Ford,UPI,19,35510,02-10-2021 00:08,Meridian,Mississippi,AutoTrader,jB-338695,Y,
2454,6, Alex Poppins,100494,Highlander,Toyota,Card,15,35855,03-06-2021 23:51,Beckley,West Virginia,AutoTrader,af-661972,Y,
2455,25, Karen Smith,201081,Tucson,Hyundai,Wallet,7,24950,12/27/2021 13:57,Charleston,South Carolina,Car Max,bB-370157,Y,
2456,3,Alexander Hopkins,100409,Tacoma,Toyota,Wallet,8,27150,11-06-2021 05:13,Paducah,Kentucky,eBay,dC-654434,N,The payment gateway does not support
2457,19, Jordan Brown,200794,HR-V,Honda,Internet Banking,11,23650,04-12-2021 04:26,Chattanooga,Tennessee,Car Max,Jm-321191,N,Credit or debit card is canceled
2458,4, Rashid Matthews,201137,CX-5,Mazda,Wallet,16,26250,04-02-2021 10:16,Columbia,South Carolina,AutoTrader,gu-915345,N,Credit or debit card is canceled
2459,6, Alex Poppins,200787,CR-V,Honda,Wallet,17,26800,7/14/2021 18:03,West Palm Beach,Florida,eBay,Qw-964246,Y,
2460,24, Amy Barnes,300995,Altima,Nissan,Card,9,24900,1/16/2021 20:57,West Palm Beach,Florida,Car Max,DT-718692,Y,
2461,17, Maria Garcia,200787,CR-V,Honda,Card,10,26800,8/29/2021 13:08,North Little Rock,Arkansas,Carvana,vr-801777,N,The billing address is invalid 
2462,15, Micheal Smith,300451,Corolla,Toyota,Internet Banking,6,20425,10/31/2021 15:05,Winston-Salem,North Carolina,AutoTrader,iO-288547,Y,
2463,9, Chloe Howells,300723,Accord,Honda,Internet Banking,10,26520,4/22/2021 17:26,Jackson,Kentucky,AutoTrader,aJ-518717,Y,
2464,23, Usamah Khan,100494,Highlander,Toyota,Card,5,35855,4/26/2021 14:50,Savannah,Georgia,AutoTrader,dK-028775,Y,
2465,11, Chris Jones,100379,1500,Ram,Card,20,33975,3/25/2021 15:44,Beckley,West Virginia,eBay,RQ-838427,Y,
2466,15, Micheal Smith,100409,Tacoma,Toyota,Internet Banking,7,27150,05-06-2021 16:39,Key West,Florida,Carfax,tv-224899,Y,
2467,7, Calvin Harris,300857,Model Y,Tesla,Wallet,21,65990,07-12-2021 17:12,Mobile,Alabama,Carvana,fj-681163,Y,
2468,24, Amy Barnes,300995,Altima,Nissan,Internet Banking,12,24900,1/23/2021 21:14,Huntington,West Virginia,Carvana,tH-752770,Y,
2469,20, Ryan Collier,200528,Grand Cherokee,Jeep,UPI,2,39000,03-05-2021 12:39,Orlando,Florida,Car Max,Xm-456306,Y,
2470,6, Alex Poppins,100494,Highlander,Toyota,UPI,6,35855,11/26/2021 15:04,Lake Charles,Louisiana,Car Max,lc-134697,N,Credit or debit card is canceled
2471,12, Eric Kemsley,200787,CR-V,Honda,Internet Banking,19,26800,10-12-2021 11:27,Jackson,Mississippi,AutoTrader,Hp-424836,Y,
2472,15, Micheal Smith,200528,Grand Cherokee,Jeep,Card,16,39000,07-03-2021 04:26,Jackson,Mississippi,eBay,Rm-628571,Y,
2473,21, Louis Way,300995,Altima,Nissan,UPI,20,24900,09-07-2021 12:20,Bristol,Tennessee,Carfax,PW-339378,Y,
2474,18, Susan Boyle,200794,HR-V,Honda,UPI,16,23650,12-09-2021 04:41,Montgomery,Alabama,Carvana,oM-445252,Y,
2475,22, Jenny Pickard,300804,Model 3,Tesla,Card,16,46990,2/19/2021 16:35,Greensboro,North Carolina,Carvana,Ee-810180,Y,
2476,24, Amy Barnes,300804,Model 3,Tesla,UPI,3,46990,12/23/2021 22:06,Jackson,Kentucky,Carfax,UQ-664250,N,Credit or debit card is expired 
2477,21, Louis Way,300723,Accord,Honda,Wallet,19,26520,12/26/2021 22:58,Huntsville,Alabama,Carfax,IY-168448,N,The payment gateway does not support
2478,20, Ryan Collier,200528,Grand Cherokee,Jeep,Card,17,39000,04-08-2021 06:36,Winston-Salem,North Carolina,eBay,Ls-306421,Y,
2479,9, Chloe Howells,200122,Equinox,Chevrolet,Card,9,26300,2/20/2021 22:16,Norfolk,Virginia,eBay,ox-171255,Y,
2480,10, Max Halloway,300804,Model 3,Tesla,Card,10,46990,09-01-2021 15:27,Meridian,Mississippi,Carfax,Ja-565451,Y,
2481,18, Susan Boyle,200794,HR-V,Honda,UPI,6,23650,9/20/2021 5:35,Jacksonville,Florida,Car Max,nP-001556,N,Credit or debit card is canceled
2482,18, Susan Boyle,300804,Model 3,Tesla,Card,9,46990,2/24/2021 21:38,Shreveport,Louisiana,Car Max,Ui-632965,Y,
2483,17, Maria Garcia,300786,Civic,Honda,Internet Banking,20,22550,4/21/2021 22:46,Paducah,Kentucky,AutoTrader,vt-347120,Y,
2484,12, Eric Kemsley,200967,Rogue,Nissan,UPI,10,27150,5/15/2021 0:54,Louisville,Kentucky,Carvana,vM-608891,Y,
2485,25, Karen Smith,201278,Outback,Subaru,Internet Banking,11,26945,8/29/2021 11:10,Montgomery,Alabama,eBay,aH-824916,Y,
2486,20, Ryan Collier,300804,Model 3,Tesla,UPI,11,46990,3/27/2021 2:26,Jackson,Kentucky,eBay,pt-271178,Y,
2487,3,Alexander Hopkins,100648,Sierra,GMC,Internet Banking,4,37195,07-07-2021 06:14,Lake Charles,Louisiana,Carvana,zT-877881,N,Incorrect Pin
2488,13, James Rodriguez,200233,Explorer,Ford,Internet Banking,15,35510,1/20/2021 10:45,Kingsport,Tennessee,Carvana,LG-253310,N,Credit or debit card is expired 
2489,8, Justin Thomas,100379,1500,Ram,Wallet,3,33975,9/13/2021 21:54,Jackson,Mississippi,Carvana,sU-422126,Y,
2490,22, Jenny Pickard,300451,Corolla,Toyota,Wallet,1,20425,10-05-2021 23:01,Greenville,South Carolina,AutoTrader,KI-056810,Y,
2491,21, Louis Way,200233,Explorer,Ford,Card,11,35510,08-02-2021 18:18,New Orleans,Louisiana,Carvana,Md-698448,Y,
2492,20, Ryan Collier,300479,Camry,Toyota,Internet Banking,1,25945,07-12-2021 08:34,Columbia,South Carolina,Car Max,Cq-780701,N,Incorrect Pin
2493,12, Eric Kemsley,300995,Altima,Nissan,Card,2,24900,10/17/2021 9:11,Charleston,South Carolina,Carfax,iG-188371,N,The payment gateway does not support
2494,10, Max Halloway,200261,Escape,Ford,Wallet,1,27185,6/16/2021 13:30,Charleston,South Carolina,eBay,HB-966843,Y,
2495,25, Karen Smith,200122,Equinox,Chevrolet,UPI,15,26300,1/16/2021 9:29,Beckley,West Virginia,eBay,ED-566278,Y,
2496,13, James Rodriguez,100243,F-150,Ford,Card,12,45525,06-04-2021 08:32,Shreveport,Louisiana,eBay,HP-523549,Y,
2497,14, Kumar Singh,300723,Accord,Honda,Card,16,26520,9/15/2021 20:12,North Little Rock,Arkansas,Car Max,Ch-040779,Y,
2498,15, Micheal Smith,200482,RAV4,Toyota,Card,18,26975,03-04-2021 02:54,Louisville,Kentucky,Car Max,VL-828319,Y,
2499,13, James Rodriguez,200787,CR-V,Honda,Wallet,10,26800,08-02-2021 19:35,Mobile,Alabama,eBay,JZ-749227,Y,
2500,21, Louis Way,201081,Tucson,Hyundai,Wallet,19,24950,3/26/2021 15:19,Roanoke,Virginia,eBay,ZP-579022,N,The consumers account is suspended or closed 
2501,24, Amy Barnes,100648,Sierra,GMC,Internet Banking,10,37195,5/15/2021 0:34,Baton Rouge,Louisiana,Carvana,QY-145987,Y,
2502,12, Eric Kemsley,100379,1500,Ram,Wallet,17,33975,11-10-2021 02:06,Atlanta,Georgia,Carfax,fI-730845,Y,
2503,14, Kumar Singh,200528,Grand Cherokee,Jeep,Card,20,39000,4/15/2021 22:12,Beckley,West Virginia,Carfax,mc-437603,Y,
2504,6, Alex Poppins,200233,Explorer,Ford,Internet Banking,5,35510,7/21/2021 10:12,Bowling Green,Kentucky,eBay,lK-644397,Y,
2505,7, Calvin Harris,200794,HR-V,Honda,UPI,2,23650,06-10-2021 12:58,Savannah,Georgia,Car Max,FP-100810,Y,
2506,7, Calvin Harris,201278,Outback,Subaru,Wallet,11,26945,4/19/2021 14:48,Lynchburg,Virginia,AutoTrader,Kc-075445,Y,
2507,17, Maria Garcia,200261,Escape,Ford,Internet Banking,19,27185,03-08-2021 01:18,Montgomery,Alabama,AutoTrader,lB-901513,N,The payment gateway does not support
2508,14, Kumar Singh,300857,Model Y,Tesla,Internet Banking,6,65990,10-03-2021 13:06,Wilmington,North Carolina,Carfax,ue-448377,Y,
2509,15, Micheal Smith,100494,Highlander,Toyota,Internet Banking,11,35855,6/23/2021 16:23,Key West,Florida,Carfax,Jh-776291,Y,
2510,6, Alex Poppins,300479,Camry,Toyota,UPI,11,25945,9/18/2021 7:48,Jacksonville,Florida,Car Max,gy-585484,Y,
2511,13, James Rodriguez,300857,Model Y,Tesla,UPI,19,65990,03-06-2021 20:55,Jackson,Mississippi,Car Max,IB-433118,Y,
2512,2, Mary Jane,200967,Rogue,Nissan,Card,3,27150,12-06-2021 07:29,Jacksonville,Florida,Carvana,OV-564160,Y,
2513,22, Jenny Pickard,300451,Corolla,Toyota,Internet Banking,5,20425,03-02-2021 08:13,Spartanburg,South Carolina,eBay,ok-905016,Y,
2514,5, Brandon Johnson,200122,Equinox,Chevrolet,Internet Banking,15,26300,12/14/2021 20:23,Jacksonville,Florida,AutoTrader,yt-305323,N,The consumers account is suspended or closed 
2515,5, Brandon Johnson,400562,Wrangler,Jeep,Card,19,30295,2/15/2021 4:42,Charleston,South Carolina,Car Max,bO-515708,Y,
2516,12, Eric Kemsley,300451,Corolla,Toyota,UPI,1,20425,4/20/2021 8:38,Baton Rouge,Louisiana,AutoTrader,Ib-477932,Y,
2517,22, Jenny Pickard,200233,Explorer,Ford,Internet Banking,7,35510,2/25/2021 20:30,Paducah,Kentucky,eBay,WO-522897,N,The billing address is invalid 
2518,4, Rashid Matthews,300804,Model 3,Tesla,Wallet,3,46990,10-01-2021 16:07,Jackson,Mississippi,Car Max,Tz-861560,Y,
2519,24, Amy Barnes,201137,CX-5,Mazda,Card,10,26250,09-05-2021 03:01,Kingsport,Tennessee,Car Max,eZ-016710,N,Credit or debit card is expired 
2520,6, Alex Poppins,300723,Accord,Honda,Wallet,9,26520,06-07-2021 14:46,Beckley,West Virginia,Carfax,hf-910230,N,The consumers account is suspended or closed 
2521,6, Alex Poppins,201137,CX-5,Mazda,Card,21,26250,01-10-2021 12:27,Norfolk,Virginia,AutoTrader,fa-655279,Y,
2522,20, Ryan Collier,200967,Rogue,Nissan,Card,20,27150,9/17/2021 17:50,Meridian,Mississippi,eBay,ZP-289180,Y,
2523,23, Usamah Khan,200967,Rogue,Nissan,UPI,12,27150,04-06-2021 03:44,Greenville,South Carolina,eBay,oI-395741,Y,
2524,25, Karen Smith,100494,Highlander,Toyota,Card,16,35855,04-11-2021 12:38,Cape Hatteras,North Carolina,eBay,Yd-877722,N,Credit or debit card is canceled
2525,2, Mary Jane,300995,Altima,Nissan,Internet Banking,11,24900,1/29/2021 17:37,Charleston,South Carolina,Car Max,cn-591709,N,Merchant account blocks the transaction
2526,14, Kumar Singh,100145,Silverado,Chevrolet,Card,10,34600,05-02-2021 19:42,North Little Rock,Arkansas,AutoTrader,Tt-255560,Y,
2527,4, Rashid Matthews,201081,Tucson,Hyundai,Wallet,17,24950,07-09-2021 01:58,North Little Rock,Arkansas,Carvana,Cf-729386,Y,
2528,8, Justin Thomas,200482,RAV4,Toyota,Wallet,19,26975,7/24/2021 18:53,Elkins,West Virginia,AutoTrader,Pr-341374,Y,
2529,10, Max Halloway,100494,Highlander,Toyota,UPI,14,35855,05-03-2021 21:53,Kingsport,Tennessee,Carvana,Qk-294509,N,Merchant account blocks the transaction
2530,4, Rashid Matthews,200261,Escape,Ford,UPI,16,27185,10-09-2021 06:58,Huntsville,Alabama,Car Max,uB-109630,N,Credit or debit card is expired 
2531,8, Justin Thomas,100379,1500,Ram,UPI,3,33975,12/17/2021 9:19,New Orleans,Louisiana,AutoTrader,hS-073732,Y,
2532,13, James Rodriguez,100494,Highlander,Toyota,Wallet,8,35855,12/28/2021 0:29,Fort Smith,Arkansas,Car Max,zQ-737050,Y,
2533,2, Mary Jane,300995,Altima,Nissan,Internet Banking,3,24900,7/14/2021 18:05,Jackson,Mississippi,AutoTrader,Un-184121,Y,
2534,17, Maria Garcia,100648,Sierra,GMC,Internet Banking,7,37195,03-02-2021 00:46,Spartanburg,South Carolina,Carfax,YH-890301,Y,
2535,19, Jordan Brown,400562,Wrangler,Jeep,Card,20,30295,1/22/2021 20:11,Kingsport,Tennessee,eBay,ST-323714,Y,
2536,13, James Rodriguez,100145,Silverado,Chevrolet,Card,19,34600,11/30/2021 21:42,Raleigh,North Carolina,Carfax,rj-260693,Y,
2537,5, Brandon Johnson,200528,Grand Cherokee,Jeep,Internet Banking,15,39000,01-12-2021 13:30,Charleston,South Carolina,Car Max,Ri-642384,Y,
2538,24, Amy Barnes,100494,Highlander,Toyota,Internet Banking,12,35855,5/31/2021 9:23,Charlotte,North Carolina,AutoTrader,aO-338158,Y,
2539,11, Chris Jones,200122,Equinox,Chevrolet,Internet Banking,7,26300,9/14/2021 6:10,Atlanta,Georgia,eBay,NW-735438,N,The payment gateway does not support
2540,23, Usamah Khan,201081,Tucson,Hyundai,UPI,3,24950,11/29/2021 5:51,Meridian,Mississippi,Carfax,cC-140395,N,Incorrect Pin
2541,6, Alex Poppins,100243,F-150,Ford,Card,20,45525,7/18/2021 20:00,Elkins,West Virginia,eBay,AQ-448185,N,Incorrect Pin
2542,4, Rashid Matthews,100243,F-150,Ford,Card,10,45525,01-03-2021 18:33,North Little Rock,Arkansas,Car Max,Mx-218028,N,The payment gateway does not support
2543,11, Chris Jones,200482,RAV4,Toyota,Internet Banking,8,26975,05-07-2021 10:36,Jacksonville,Florida,Car Max,di-762312,Y,
2544,18, Susan Boyle,200482,RAV4,Toyota,Wallet,5,26975,01-09-2021 05:15,Athens,Georgia,AutoTrader,jJ-174936,N,Merchant account blocks the transaction
2545,14, Kumar Singh,200261,Escape,Ford,Wallet,13,27185,8/23/2021 8:00,Baton Rouge,Louisiana,AutoTrader,pI-153210,N,The payment gateway does not support
2546,10, Max Halloway,300723,Accord,Honda,UPI,2,26520,10/31/2021 1:17,Raleigh,North Carolina,eBay,bd-677051,Y,
2547,20, Ryan Collier,300804,Model 3,Tesla,Card,7,46990,11/20/2021 1:10,Fort Smith,Arkansas,eBay,KG-390850,Y,
2548,24, Amy Barnes,200233,Explorer,Ford,Card,6,35510,03-04-2021 13:55,Bowling Green,Kentucky,Carvana,iC-446111,N,Incorrect Pin
2549,14, Kumar Singh,400562,Wrangler,Jeep,Card,4,30295,7/15/2021 22:47,Beckley,West Virginia,Carfax,Nv-170001,Y,
2550,15, Micheal Smith,200122,Equinox,Chevrolet,UPI,9,26300,9/17/2021 12:06,Columbia,South Carolina,Carfax,LW-336016,Y,
2551,19, Jordan Brown,100409,Tacoma,Toyota,UPI,15,27150,03-06-2021 06:53,Charleston,West Virginia,eBay,As-513340,Y,
2552,9, Chloe Howells,300995,Altima,Nissan,Wallet,20,24900,11/22/2021 13:02,North Little Rock,Arkansas,Carvana,qC-930420,N,The payment gateway does not support
2553,1, John Smith,201081,Tucson,Hyundai,Wallet,4,24950,10/18/2021 4:05,Lake Charles,Louisiana,Carfax,MN-054095,Y,
2554,12, Eric Kemsley,200794,HR-V,Honda,UPI,18,23650,02-02-2021 15:30,New Orleans,Louisiana,Carfax,Gf-378745,Y,
2555,7, Calvin Harris,201278,Outback,Subaru,Wallet,10,26945,3/21/2021 23:32,Charleston,West Virginia,AutoTrader,EI-232991,N,The payment gateway does not support
2556,13, James Rodriguez,300995,Altima,Nissan,Internet Banking,13,24900,11-02-2021 02:06,Kingsport,Tennessee,eBay,uN-842306,N,Credit or debit card is expired 
2557,10, Max Halloway,300857,Model Y,Tesla,Card,1,65990,10/14/2021 13:53,New Orleans,Louisiana,AutoTrader,mk-508293,N,The payment gateway does not support
2558,18, Susan Boyle,300857,Model Y,Tesla,UPI,19,65990,2/28/2021 11:04,Dulles,Virginia,Carfax,xo-399640,N,Incorrect Pin
2559,4, Rashid Matthews,200122,Equinox,Chevrolet,Card,9,26300,08-05-2021 22:26,Asheville,North Carolina,,sD-409178,N,Credit or debit card is canceled
2560,1, John Smith,100409,Tacoma,Toyota,Card,15,27150,09-08-2021 10:19,Spartanburg,South Carolina,Carvana,iK-514385,N,Credit or debit card is expired 
2561,4, Rashid Matthews,200528,Grand Cherokee,Jeep,Wallet,19,39000,11-11-2021 15:10,Spartanburg,South Carolina,Carvana,QE-071071,N,Credit or debit card is canceled
2562,4, Rashid Matthews,300786,Civic,Honda,UPI,1,22550,7/20/2021 4:10,Fort Smith,Arkansas,AutoTrader,pg-707940,N,Incorrect Pin
